Price,Adj Close,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,,
2021-04-05,2809.15283203125,3238.89990234375,3263.0,3151.0,3171.0,5317862
2021-04-06,2831.52978515625,3264.699951171875,3275.0,3230.0,3275.0,2291562
2021-04-07,2837.34033203125,3271.39990234375,3277.550048828125,3234.800048828125,3259.0,2491268
2021-04-08,2877.19384765625,3317.35009765625,3335.0,3266.050048828125,3270.0,2578118
2021-04-09,2881.443603515625,3322.25,3354.35009765625,3308.0,3354.0,2911129
2021-04-12,2815.787841796875,3246.550048828125,3338.10009765625,3213.199951171875,3322.25,3791828
2021-04-13,2692.195556640625,3104.050048828125,3214.0,3073.050048828125,3214.0,8654596
2021-04-15,2791.85009765625,3218.949951171875,3237.25,3087.449951171875,3160.300048828125,6062760
2021-04-16,2771.20751953125,3195.14990234375,3247.0,3182.60009765625,3229.0,3224657
2021-04-19,2742.282470703125,3161.800048828125,3189.0,3135.10009765625,3169.0,2679106
2021-04-20,2727.321533203125,3144.550048828125,3225.35009765625,3126.35009765625,3225.0,3141893
2021-04-22,2704.98828125,3118.800048828125,3148.0,3105.25,3148.0,1988980
2021-04-23,2696.92236328125,3109.5,3119.0,3091.050048828125,3105.0,1615309
2021-04-26,2689.37646484375,3100.800048828125,3153.0,3088.050048828125,3102.050048828125,2490260
2021-04-27,2716.4365234375,3132.0,3136.10009765625,3103.0,3106.0,1471417
2021-04-28,2709.584716796875,3124.10009765625,3151.0,3112.0,3149.949951171875,1639037
2021-04-29,2701.908935546875,3115.25,3157.35009765625,3105.5,3145.60009765625,1621395
2021-04-30,2632.8701171875,3035.64990234375,3132.050048828125,3020.0,3099.0,3072305
2021-05-03,2634.04150390625,3037.0,3055.0,3004.0,3024.89990234375,1545831
2021-05-04,2645.099609375,3049.75,3090.0,3035.0,3062.800048828125,1990777
2021-05-05,2684.952880859375,3095.699951171875,3099.39990234375,3052.39990234375,3070.0,1939289
2021-05-06,2698.613037109375,3111.449951171875,3134.0,3074.0,3105.5,1791671
2021-05-07,2717.21728515625,3132.89990234375,3159.85009765625,3111.800048828125,3133.0,1912540
2021-05-10,2728.1455078125,3145.5,3164.199951171875,3125.0,3145.949951171875,2137153
2021-05-11,2708.2841796875,3122.60009765625,3128.10009765625,3091.14990234375,3125.0,2415625
2021-05-12,2677.927734375,3087.60009765625,3120.0,3070.60009765625,3120.0,1978558
2021-05-14,2646.6171875,3051.5,3098.5,3040.0,3098.5,2043935
2021-05-17,2662.4462890625,3069.75,3075.199951171875,3036.0,3055.0,2890462
2021-05-18,2678.968505859375,3088.800048828125,3124.0,3078.0,3100.0,2098538
2021-05-19,2673.071044921875,3082.0,3118.0,3067.10009765625,3084.0,1986041
2021-05-20,2653.989501953125,3060.0,3088.800048828125,3052.10009765625,3067.10009765625,2329027
2021-05-21,2671.76953125,3080.5,3088.199951171875,3055.10009765625,3061.0,1685566
2021-05-24,2672.637451171875,3081.5,3105.0,3072.0,3081.5,1652260
2021-05-25,2714.0361328125,3114.0,3128.25,3082.10009765625,3092.0,1841613
2021-05-26,2752.820556640625,3158.5,3165.0,3103.800048828125,3120.0,1923753
2021-05-27,2771.5595703125,3180.0,3217.75,3161.800048828125,3161.949951171875,5959785
2021-05-28,2739.83447265625,3143.60009765625,3198.0,3135.64990234375,3189.5,1763701
2021-05-31,2753.386962890625,3159.14990234375,3170.35009765625,3128.60009765625,3150.0,1652799
2021-06-01,2748.02685546875,3153.0,3169.949951171875,3132.0,3168.60009765625,1377441
2021-06-02,2727.501953125,3129.449951171875,3159.449951171875,3115.0,3150.85009765625,2240078
2021-06-03,2737.7861328125,3141.25,3154.550048828125,3122.64990234375,3154.550048828125,1281706
2021-06-04,2739.966064453125,3143.75,3156.85009765625,3125.0,3128.0,1836060
2021-06-07,2774.34814453125,3183.199951171875,3190.449951171875,3133.60009765625,3145.0,2559821
2021-06-08,2789.12109375,3200.14990234375,3231.0,3187.199951171875,3198.0,2574057
2021-06-09,2789.2080078125,3200.25,3220.0,3186.199951171875,3202.0,1710925
2021-06-10,2803.632568359375,3216.800048828125,3224.0,3193.0,3210.0,1874324
2021-06-11,2853.3115234375,3273.800048828125,3309.0,3211.0,3211.550048828125,3452954
2021-06-14,2855.533935546875,3276.35009765625,3308.699951171875,3270.35009765625,3279.0,1847360
2021-06-15,2843.680908203125,3262.75,3298.0,3251.550048828125,3298.0,1304985
2021-06-16,2853.791015625,3274.35009765625,3294.699951171875,3253.0,3262.10009765625,1635552
2021-06-17,2891.6162109375,3317.75,3336.050048828125,3260.0,3265.5,2273413
2021-06-18,2873.79296875,3297.300048828125,3358.0,3275.0,3350.89990234375,3380431
2021-06-21,2852.700927734375,3273.10009765625,3286.0,3251.699951171875,3265.0,1130569
2021-06-22,2877.192138671875,3301.199951171875,3327.050048828125,3285.0,3304.0,1708688
2021-06-23,2842.50390625,3261.39990234375,3329.0,3256.39990234375,3329.0,1467104
2021-06-24,2940.293212890625,3373.60009765625,3383.0,3278.5,3284.0,4155204
2021-06-25,2946.568359375,3380.800048828125,3399.64990234375,3350.0,3375.25,2722861
2021-06-28,2908.17626953125,3336.75,3391.5,3333.0,3391.5,1355238
2021-06-29,2911.75,3340.85009765625,3366.300048828125,3326.5,3342.0,1497322
2021-06-30,2916.020263671875,3345.75,3382.0,3338.5,3346.0,1693146
2021-07-01,2912.316162109375,3341.5,3362.0,3332.35009765625,3358.0,990310
2021-07-02,2898.32763671875,3325.449951171875,3339.699951171875,3295.199951171875,3331.0,1682274
2021-07-05,2894.448974609375,3321.0,3374.0,3302.0,3342.0,1972858
2021-07-06,2843.288330078125,3262.300048828125,3328.0,3256.10009765625,3313.0,2159420
2021-07-07,2854.3134765625,3274.949951171875,3282.699951171875,3241.60009765625,3275.0,2640710
2021-07-08,2839.977294921875,3258.5,3298.0,3231.89990234375,3298.0,2485811
2021-07-09,2796.09375,3208.14990234375,3282.0,3201.0,3250.0,6365067
2021-07-12,2782.97705078125,3193.10009765625,3236.0,3188.35009765625,3235.0,1892226
2021-07-13,2778.13916015625,3187.550048828125,3214.0,3175.0,3214.0,1809339
2021-07-14,2801.671630859375,3214.550048828125,3222.0,3185.0,3187.0,2044279
2021-07-15,2797.653564453125,3202.949951171875,3231.85009765625,3194.0,3227.60009765625,2232968
2021-07-16,2790.535400390625,3194.800048828125,3219.85009765625,3192.0,3213.0,1256526
2021-07-19,2781.62548828125,3184.60009765625,3199.800048828125,3176.0,3180.0,1597058
2021-07-20,2800.142822265625,3205.800048828125,3215.0,3156.14990234375,3184.60009765625,1811945
2021-07-22,2809.358154296875,3216.35009765625,3224.949951171875,3190.0,3190.0,2859334
2021-07-23,2806.300537109375,3212.85009765625,3241.550048828125,3206.64990234375,3230.0,1776193
2021-07-26,2792.93701171875,3197.550048828125,3224.25,3190.85009765625,3200.0,1259611
2021-07-27,2780.183837890625,3182.949951171875,3210.0,3161.14990234375,3200.0,1121367
2021-07-28,2793.155517578125,3197.800048828125,3204.449951171875,3132.39990234375,3188.0,1660654
2021-07-29,2791.408203125,3195.800048828125,3225.449951171875,3190.300048828125,3200.25,1731997
2021-07-30,2766.64599609375,3167.449951171875,3223.5,3162.35009765625,3219.0,2999943
2021-08-02,2812.02197265625,3219.39990234375,3224.89990234375,3167.0,3180.0,2608669
2021-08-03,2869.23388671875,3284.89990234375,3290.0,3218.949951171875,3229.0,3804735
2021-08-04,2859.669189453125,3273.949951171875,3305.199951171875,3261.199951171875,3300.0,2929598
2021-08-05,2868.40380859375,3283.949951171875,3315.0,3262.5,3275.0,2534521
2021-08-06,2890.983154296875,3309.800048828125,3324.0,3265.0,3272.550048828125,2292362
2021-08-09,2902.25048828125,3322.699951171875,3337.0,3310.0,3323.89990234375,1510489
2021-08-10,2912.033447265625,3333.89990234375,3349.89990234375,3315.60009765625,3315.60009765625,2040777
2021-08-11,2921.02978515625,3344.199951171875,3360.0,3327.10009765625,3350.0,1929707
2021-08-12,2927.624755859375,3351.75,3368.0,3326.0,3326.0,1310205
2021-08-13,3025.146728515625,3463.39990234375,3480.0,3357.5,3360.75,4363584
2021-08-16,3033.488525390625,3472.949951171875,3494.35009765625,3436.5,3460.0,2083489
2021-08-17,3103.45263671875,3553.050048828125,3560.800048828125,3463.0,3482.10009765625,4336019
2021-08-18,3110.00341796875,3560.550048828125,3595.0,3536.60009765625,3573.85009765625,2631309
2021-08-20,3109.08642578125,3559.5,3575.0,3500.0,3506.0,2836148
2021-08-23,3177.128662109375,3637.39990234375,3673.0,3561.89990234375,3580.0,3744176
2021-08-24,3155.991455078125,3613.199951171875,3667.35009765625,3594.39990234375,3657.0,2511141
2021-08-25,3195.99560546875,3659.0,3697.75,3607.050048828125,3610.0,2123263
2021-08-26,3207.219482421875,3671.85009765625,3687.60009765625,3647.89990234375,3660.0,1902533
2021-08-27,3249.4072265625,3720.14990234375,3729.5,3651.10009765625,3666.0,3944728
2021-08-30,3232.943359375,3701.300048828125,3740.35009765625,3687.60009765625,3715.0,2033114
2021-08-31,3307.318603515625,3786.449951171875,3804.10009765625,3703.449951171875,3709.39990234375,3207480
2021-09-01,3244.865966796875,3714.949951171875,3816.699951171875,3707.0,3796.0,2643336
2021-09-02,3351.253173828125,3836.75,3859.14990234375,3722.0,3734.0,3403717
2021-09-03,3355.883544921875,3842.050048828125,3856.89990234375,3804.550048828125,3825.0,1746812
2021-09-06,3364.57373046875,3852.0,3877.60009765625,3814.0,3849.699951171875,1723693
2021-09-07,3333.041748046875,3815.89990234375,3869.949951171875,3808.25,3864.0,1585039
2021-09-08,3296.57470703125,3774.14990234375,3815.0,3756.0,3810.0,4147175
2021-09-09,3311.642578125,3791.39990234375,3808.699951171875,3765.0,3789.699951171875,1441148
2021-09-13,3358.765380859375,3845.35009765625,3852.39990234375,3767.0,3767.0,1691473
2021-09-14,3394.18408203125,3885.89990234375,3896.5,3825.0,3849.949951171875,1991188
2021-09-15,3454.147216796875,3954.550048828125,3980.0,3866.0,3882.10009765625,2461369
2021-09-16,3409.38232421875,3903.300048828125,3981.75,3892.10009765625,3930.0,2946666
2021-09-17,3343.4794921875,3827.85009765625,3945.0,3805.0,3920.0,6477148
2021-09-20,3339.68017578125,3823.5,3871.0,3807.85009765625,3809.0,2002008
2021-09-21,3374.137939453125,3862.949951171875,3871.550048828125,3821.64990234375,3858.0,1568129
2021-09-22,3373.439453125,3862.14990234375,3896.85009765625,3852.449951171875,3862.5,1744067
2021-09-23,3379.64111328125,3869.25,3879.0,3835.0,3870.0,2003869
2021-09-24,3381.43212890625,3871.300048828125,3944.39990234375,3855.0,3890.0,2320754
2021-09-27,3351.427734375,3836.949951171875,3904.0,3802.89990234375,3900.0,1673362
2021-09-28,3300.942138671875,3779.14990234375,3850.0,3751.25,3850.0,2253075
2021-09-29,3312.078857421875,3791.89990234375,3806.0,3722.14990234375,3759.800048828125,2489161
2021-09-30,3297.797607421875,3775.550048828125,3805.0,3750.10009765625,3805.0,2252412
2021-10-01,3258.186279296875,3730.199951171875,3810.0,3725.0,3781.75,1578374
2021-10-04,3295.83251953125,3773.300048828125,3783.64990234375,3707.449951171875,3724.800048828125,1356860
2021-10-05,3348.240234375,3833.300048828125,3840.0,3741.60009765625,3754.0,1877966
2021-10-06,3328.673828125,3810.89990234375,3857.449951171875,3795.0,3836.0,1678154
2021-10-07,3400.298583984375,3892.89990234375,3899.0,3820.050048828125,3830.0,1647233
2021-10-08,3437.638427734375,3935.64990234375,3989.89990234375,3900.0,3925.0,2934339
2021-10-11,3219.2294921875,3685.60009765625,3757.5,3660.0,3755.0,11845402
2021-10-12,3190.62451171875,3652.85009765625,3707.0,3630.60009765625,3706.0,5752877
2021-10-13,3192.676513671875,3655.199951171875,3675.449951171875,3645.0,3650.0,3545655
2021-10-14,3160.515625,3611.449951171875,3670.0,3608.199951171875,3625.0,6442299
2021-10-18,3191.757080078125,3647.14990234375,3652.699951171875,3601.449951171875,3603.449951171875,3590107
2021-10-19,3180.380859375,3634.14990234375,3690.10009765625,3625.199951171875,3669.0,3135441
2021-10-20,3158.240234375,3608.85009765625,3630.0,3578.300048828125,3612.0,2933693
2021-10-21,3091.423095703125,3532.5,3607.449951171875,3511.25,3604.10009765625,4871211
2021-10-22,3061.97509765625,3498.85009765625,3561.60009765625,3485.0,3560.0,2691670
2021-10-25,3056.81201171875,3492.949951171875,3514.550048828125,3450.0,3503.0,2595594
2021-10-26,3047.753662109375,3482.60009765625,3529.0,3475.0,3494.5,3878763
2021-10-27,3054.011474609375,3489.75,3511.25,3483.0,3483.0,2510813
2021-10-28,2994.413818359375,3421.64990234375,3518.0,3415.0,3518.0,2424942
2021-10-29,2973.498291015625,3397.75,3461.0,3385.949951171875,3400.050048828125,3960501
2021-11-01,3042.327880859375,3476.39990234375,3487.0,3412.949951171875,3437.949951171875,2020718
2021-11-02,3049.15380859375,3484.199951171875,3513.60009765625,3469.75,3494.0,3087414
2021-11-03,3056.19873046875,3492.25,3519.89990234375,3466.050048828125,3504.199951171875,1537639
2021-11-04,3070.551025390625,3508.64990234375,3513.25,3505.0,3512.949951171875,328991
2021-11-08,3065.38818359375,3502.75,3548.0,3481.199951171875,3548.0,2526082
2021-11-09,3067.969482421875,3505.699951171875,3535.0,3496.0,3508.0,1782692
2021-11-10,3049.241943359375,3484.300048828125,3519.699951171875,3480.199951171875,3498.0,1516489
2021-11-11,3052.65478515625,3488.199951171875,3510.050048828125,3436.0,3480.0,1284514
2021-11-12,3085.778564453125,3526.050048828125,3534.14990234375,3485.699951171875,3506.0,1747259
2021-11-15,3109.626220703125,3553.300048828125,3569.60009765625,3528.0,3528.0,1809157
2021-11-16,3112.3388671875,3556.39990234375,3575.550048828125,3542.0,3569.0,2013204
2021-11-17,3082.146240234375,3521.89990234375,3562.85009765625,3506.39990234375,3550.60009765625,1632914
2021-11-18,3041.71533203125,3475.699951171875,3520.85009765625,3451.60009765625,3515.14990234375,2136598
2021-11-22,3026.5751953125,3458.39990234375,3515.949951171875,3440.300048828125,3478.39990234375,3167936
2021-11-23,3031.69482421875,3464.25,3480.949951171875,3407.800048828125,3445.0,2153461
2021-11-24,3013.361572265625,3443.300048828125,3493.050048828125,3424.0,3472.199951171875,2161746
2021-11-25,3015.63623046875,3445.89990234375,3463.0,3434.050048828125,3443.89990234375,1849619
2021-11-26,3016.468505859375,3446.85009765625,3490.0,3411.89990234375,3425.0,1941251
2021-11-29,3064.731201171875,3502.0,3529.35009765625,3406.449951171875,3447.14990234375,2981745
2021-11-30,3088.490966796875,3529.14990234375,3563.75,3491.0,3491.0,5588446
2021-12-01,3131.067138671875,3577.800048828125,3590.0,3535.0,3535.0,2102118
2021-12-02,3188.03857421875,3642.89990234375,3648.0,3574.10009765625,3589.199951171875,3152938
2021-12-03,3185.894287109375,3640.449951171875,3665.949951171875,3630.85009765625,3646.449951171875,2486263
2021-12-06,3094.836181640625,3536.39990234375,3658.0,3522.0,3640.449951171875,1849642
2021-12-07,3136.9306640625,3584.5,3598.0,3524.300048828125,3562.5,1484458
2021-12-08,3174.035888671875,3626.89990234375,3646.449951171875,3601.0,3601.0,1428660
2021-12-09,3152.026123046875,3601.75,3634.75,3566.0,3610.0,1567957
2021-12-10,3182.699462890625,3636.800048828125,3642.0,3575.10009765625,3585.0,1510718
2021-12-13,3158.939697265625,3609.64990234375,3662.0,3601.699951171875,3650.0,1883864
2021-12-14,3171.322998046875,3623.800048828125,3635.0,3576.699951171875,3605.0,1747007
2021-12-15,3124.547119140625,3570.35009765625,3623.0,3558.14990234375,3620.0,1603233
2021-12-16,3134.392578125,3581.60009765625,3608.449951171875,3570.0,3582.0,2072320
2021-12-17,3136.799072265625,3584.35009765625,3651.35009765625,3573.699951171875,3602.5,4333992
2021-12-20,3112.776611328125,3556.89990234375,3606.0,3510.14990234375,3589.0,2312310
2021-12-21,3157.758544921875,3608.300048828125,3641.199951171875,3566.39990234375,3582.64990234375,2340989
2021-12-22,3177.405517578125,3630.75,3636.800048828125,3606.25,3624.0,1224328
2021-12-23,3205.3662109375,3662.699951171875,3670.5,3630.0,3648.0,1792861
2021-12-24,3212.54248046875,3670.89990234375,3705.0,3644.800048828125,3685.0,2209923
2021-12-27,3234.595703125,3696.10009765625,3700.0,3653.10009765625,3671.0,1534135
2021-12-28,3243.74072265625,3706.550048828125,3725.0,3693.85009765625,3710.0,1456218
2021-12-29,3233.3701171875,3694.699951171875,3719.949951171875,3685.0,3692.25,1456923
2021-12-30,3267.54443359375,3733.75,3740.0,3680.0,3681.35009765625,1966475
2021-12-31,3271.5703125,3738.35009765625,3760.0,3731.300048828125,3742.800048828125,1207141
2022-01-03,3341.055908203125,3817.75,3830.0,3745.0,3750.0,2346158
2022-01-04,3399.6904296875,3884.75,3889.14990234375,3811.699951171875,3831.10009765625,2488606
2022-01-05,3378.862060546875,3860.949951171875,3870.0,3812.39990234375,3865.0,1733031
2022-01-06,3332.0419921875,3807.449951171875,3835.0,3772.0,3812.0,1810293
2022-01-07,3372.342529296875,3853.5,3864.89990234375,3796.39990234375,3820.0,2460591
2022-01-10,3395.402099609375,3879.85009765625,3978.0,3861.0,3978.0,3937092
2022-01-11,3426.950927734375,3915.89990234375,3925.0,3856.0,3856.0,1906106
2022-01-12,3377.943359375,3859.89990234375,3929.0,3836.550048828125,3925.0,3203744
2022-01-13,3411.198486328125,3897.89990234375,3923.0,3857.0,3918.0,6684507
2022-01-14,3472.6767578125,3968.14990234375,3977.0,3860.050048828125,3877.85009765625,3348123
2022-01-17,3517.30908203125,4019.14990234375,4043.0,3962.300048828125,3992.699951171875,3442604
2022-01-18,3492.323486328125,3990.60009765625,4041.699951171875,3980.0,4033.949951171875,2389041
2022-01-19,3431.876708984375,3914.64990234375,4012.0,3910.5,4012.0,3102539
2022-01-20,3354.6416015625,3826.550048828125,3920.0,3811.0,3910.0,6176776
2022-01-21,3360.734619140625,3833.5,3851.550048828125,3771.10009765625,3807.0,3112358
2022-01-24,3306.24951171875,3771.35009765625,3849.64990234375,3740.10009765625,3840.0,3258414
2022-01-25,3304.978271484375,3769.89990234375,3809.39990234375,3722.199951171875,3769.5,3330501
2022-01-27,3199.207275390625,3649.25,3733.39990234375,3625.10009765625,3731.0,5718297
2022-01-28,3234.975830078125,3690.050048828125,3729.800048828125,3646.0,3646.0,3143862
2022-01-31,3275.477783203125,3736.25,3758.0,3721.39990234375,3749.0,2739393
2022-02-01,3331.935302734375,3800.64990234375,3808.0,3736.39990234375,3770.0,2105169
2022-02-02,3380.634765625,3856.199951171875,3864.0,3800.64990234375,3827.89990234375,1984212
2022-02-03,3352.93212890625,3824.60009765625,3882.5,3816.050048828125,3851.0,1960538
2022-02-04,3344.427734375,3814.89990234375,3824.699951171875,3769.0,3815.300048828125,2307366
2022-02-07,3312.95556640625,3779.0,3831.800048828125,3756.14990234375,3791.0,1919149
2022-02-08,3281.789794921875,3743.449951171875,3799.699951171875,3721.0,3791.550048828125,2946443
2022-02-09,3296.781494140625,3760.550048828125,3777.949951171875,3746.10009765625,3750.0,1638721
2022-02-10,3305.37255859375,3770.35009765625,3789.800048828125,3758.0,3789.800048828125,2112459
2022-02-11,3239.271240234375,3694.949951171875,3752.5,3690.0,3752.5,3851488
2022-02-14,3273.2861328125,3733.75,3793.25,3710.0,3724.0,5951745
